Font_alt_family_name,Font_embedded,Font_encoding,Font_family_name,Font_font_type,Font_italic,Font_monospaced,Font_name,Font_subset,Font_weight,Lang,attributes_LineHeight,attributes_SpaceAfter,attributes_TextAlign,bbox,font_name,font_size,label,level,page,text,x_center,y_center
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,14.4,0.0,Left,"[324.04998779296875, 295.2380065917969, 505.7799987792969, 308.5220031738281]",TimesNewRomanPSMT,12.0,Body,Body,4,"(Data, Calcs, Results, Discussion/15)",414.9149932861328,301.8800048828125
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,14.4,0.0,Left,"[90.02400207519531, 323.0780029296875, 99.02400207519531, 336.36199951171875]",TimesNewRomanPS-BoldMT,12.0,H3,Body,4,4.  Sample Collection and Field Analysis Trip,94.52400207519531,329.7200012207031
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,14.4,0.0,Left,"[324.04998779296875, 336.63800048828125, 488.6620178222656, 349.9219970703125]",TimesNewRomanPSMT,12.0,Body,Body,4,"(Rationale, Principles, Results/10)",406.3560028076172,343.2799987792969
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,14.4,0.0,Left,"[90.02400207519531, 364.47802734375, 99.02400207519531, 377.76202392578125]",TimesNewRomanPS-BoldMT,12.0,H3,Body,4,5.  Dissolved Oxygen in Surface Waters,94.52400207519531,371.1200256347656
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,14.4,0.0,Center,"[324.04998779296875, 378.03802490234375, 402.28997802734375, 391.322021484375]",TimesNewRomanPSMT,12.0,Body,Body,4,(Full Report/20),363.16998291015625,384.6800231933594
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,14.4,0.0,Left,"[90.02400207519531, 405.8780212402344, 99.02400207519531, 419.1620178222656]",TimesNewRomanPS-BoldMT,12.0,H3,Body,4,6.  Nitrates in Drinking Waters,94.52400207519531,412.52001953125
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,14.4,0.0,Center,"[324.04998779296875, 419.4380187988281, 402.34600830078125, 432.7220153808594]",TimesNewRomanPSMT,12.0,Body,Body,4,(Full Report/15),363.197998046875,426.08001708984375
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,14.4,0.0,Left,"[90.02400207519531, 447.2980041503906, 99.02400207519531, 460.5820007324219]",TimesNewRomanPS-BoldMT,12.0,H3,Body,4,7.  Ortho-Phosphate Analysis in Wastewater,94.52400207519531,453.94000244140625
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,14.4,0.0,Center,"[324.04998779296875, 460.8580017089844, 402.28997802734375, 474.1419982910156]",TimesNewRomanPSMT,12.0,Body,Body,4,(Full Report/20),363.16998291015625,467.5
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,14.4,0.0,Left,"[90.02400207519531, 488.6980285644531, 99.02400207519531, 501.9820251464844]",TimesNewRomanPS-BoldMT,12.0,H3,Body,4,8.  Fluoride Ion in Groundwater and Toothpaste,94.52400207519531,495.34002685546875
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,14.4,0.0,Center,"[324.04998779296875, 502.2580261230469, 402.34600830078125, 515.5419921875]",TimesNewRomanPSMT,12.0,Body,Body,4,(Full Report/15),363.197998046875,508.90000915527344
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,14.4,0.0,Center,"[72.02400207519531, 529.8579711914062, 355.2699890136719, 543.1419677734375]",TimesNewRomanPSMT,12.0,H3,Body,4,Two Week Labs (Sample Prep and Instrumental Analysis),213.6469955444336,536.4999694824219
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,12.0,0.0,Left,"[90.98400115966797, 573.3156127929688, 98.51399993896484, 584.3413696289062]",TimesNewRomanPS-BoldMT,9.96,H3,Other,4,9.  Metals in Sediment,94.7490005493164,578.8284912109375
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,14.4,0.0,Center,"[324.04998779296875, 585.0579833984375, 430.3059997558594, 598.3419799804688]",TimesNewRomanPSMT,12.0,Body,Body,4,(Technical Report/20),377.17799377441406,591.6999816894531
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,12.0,0.0,Left,"[90.98400115966797, 614.74560546875, 103.55400085449219, 625.7713623046875]",TimesNewRomanPS-BoldMT,9.96,H3,Other,4,10.  Organic Contaminants,97.26900100708008,620.2584838867188
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,14.4,0.0,Center,"[324.04998779296875, 626.4879760742188, 430.3059997558594, 639.77197265625]",TimesNewRomanPSMT,12.0,Body,Body,4,(Technical Report/20),377.17799377441406,633.1299743652344
CourierNewPSMT,False,WinAnsiEncoding,CourierNewPSMT,TrueType,False,False,CourierNewPSMT,False,400,en,12.0,0.0,Left,"[528.0999755859375, 734.2393188476562, 546.0759887695312, 744.4085083007812]",CourierNewPSMT,9.96,Body,Other,4,iv,537.0879821777344,739.3239135742188
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,16.8,0.0,Center,"[236.3300018310547, 72.45037841796875, 379.1800231933594, 87.99266052246094]",TimesNewRomanPS-BoldMT,14.04,H1,H3,5,FULL LAB REPORTS,307.75501251220703,80.22151947021484
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Center,"[72.02400207519531, 100.94338989257812, 532.715087890625, 113.1646728515625]",TimesNewRomanPSMT,11.04,Body,Body,5,CHEM 311 Lab Reports are submitted as stand-alone formal reports (unless otherwise noted) that are to,302.36954498291016,107.05403137207031
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Center,"[72.02400207519531, 113.54336547851562, 521.509765625, 125.7646484375]",TimesNewRomanPSMT,11.04,Body,Body,5,be written in an impersonal voice in typed format. Your lab report should outline the principles of the,296.76688385009766,119.65400695800781
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Center,"[72.02400207519531, 126.14334106445312, 501.36968994140625, 138.3646240234375]",TimesNewRomanPSMT,11.04,Body,Body,5,"chemistry and/or instrumentation employed, calibration techniques, data handling, an estimate of",286.6968460083008,132.2539825439453
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Center,"[72.02400207519531, 138.86337280273438, 499.3000183105469, 151.08465576171875]",TimesNewRomanPSMT,11.04,Body,Body,5,experimental uncertainty and a general awareness of the context and significance of the results.,285.6620101928711,144.97401428222656
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,13.2,0.0,Left,"[72.02400207519531, 164.18338012695312, 266.1046447753906, 176.4046630859375]",TimesNewRomanPS-BoldMT,11.04,H2,Body,5,TITLE PAGE AND IDENTIFICATION: Course number. Name of student. Name of partner. Date.,169.06432342529297,170.2940216064453
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Center,"[72.02400207519531, 176.78335571289062, 522.968017578125, 189.004638671875]",TimesNewRomanPSMT,11.04,Body,Body,5,Unknown #.  The title should provide the reader with both the analyte and the matrix studied and give,297.49600982666016,182.8939971923828
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Center,"[72.02400207519531, 189.38333129882812, 528.9212646484375, 201.6046142578125]",TimesNewRomanPSMT,11.04,Body,Body,5,"some indication of the technique employed.  E.g., The Analysis of Fluoride Ion in Toothpaste Using an",300.4726333618164,195.4939727783203
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Left,"[72.02400207519531, 202.10336303710938, 180.25999450683594, 214.32464599609375]",TimesNewRomanPSMT,11.04,Body,Body,5,Ion Selective Electrode.,126.14199829101562,208.21400451660156
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,13.2,0.0,Left,"[72.02400207519531, 227.42337036132812, 207.1867218017578, 239.6446533203125]",TimesNewRomanPS-BoldMT,11.04,H2,Body,5,"PRINCIPLE OF METHOD: Describe the principles involved in relating the measured quantity (e.g.,",139.60536193847656,233.5340118408203
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Left,"[72.02400207519531, 240.02334594726562, 297.1517028808594, 252.24462890625]",TimesNewRomanPSMT,11.04,Body,Body,5,"volume of titrant, absorbance, potential etc.) to the analyte concentration .  For wet chemical techniques,",184.58785247802734,246.1339874267578
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Center,"[72.02400207519531, 252.65335083007812, 503.9841003417969, 264.8746337890625]",TimesNewRomanPSMT,11.04,Body,Body,5,include the stoichiometry of chemical reactions that will be used in the calculation of results.  For,288.0040512084961,258.7639923095703
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Center,"[72.02400207519531, 265.3733825683594, 535.5936279296875, 277.59466552734375]",TimesNewRomanPSMT,11.04,Body,Body,5,"instrumental techniques, describe the principle of operation of the instrument itself.  Schematic diagrams",303.8088150024414,271.48402404785156
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Left,"[72.02400207519531, 277.9733581542969, 247.08531188964844, 290.19464111328125]",TimesNewRomanPSMT,11.04,Body,Body,5,may be useful for instrumental methods . Do not describe details of the procedure here.,159.55465698242188,284.08399963378906
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,13.2,0.0,Left,"[72.02400207519531, 303.2933654785156, 145.38478088378906, 315.5146484375]",TimesNewRomanPS-BoldMT,11.04,H2,Body,5,PROCEDURE: Reference the Lab Manual and specify modifications.,108.70439147949219,309.4040069580078
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,13.2,0.0,Left,"[72.02400207519531, 328.6133728027344, 106.77305603027344, 340.83465576171875]",TimesNewRomanPS-BoldMT,11.04,Body,Body,5,DATA: Tabulate data with descriptive headings and footnotes providing details.  Data tables should be,89.39852905273438,334.72401428222656
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Center,"[72.02400207519531, 341.2133483886719, 527.8988647460938, 353.43463134765625]",TimesNewRomanPSMT,11.04,Body,Body,5,able to stand alone providing enough information that the reader could carry out necessary calculations,299.96143341064453,347.32398986816406
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Center,"[72.02400207519531, 353.933349609375, 507.34381103515625, 366.1546325683594]",TimesNewRomanPSMT,11.04,Body,Body,5,"without having to go hunting for additional information. For example, in a data table summarizing",289.6839065551758,360.0439910888672
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Center,"[72.02400207519531, 366.5333557128906, 453.6700134277344, 378.754638671875]",TimesNewRomanPSMT,11.04,Body,Body,5,"titration volumes, be sure to include the titrant concentration and the sample volume.",262.84700775146484,372.6439971923828
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,13.2,0.0,Left,"[72.02400207519531, 391.8533630371094, 246.4310760498047, 404.07464599609375]",TimesNewRomanPS-BoldMT,11.04,H2,Body,5,CALCULATIONS AND RESULTS: Show a representative calculation used to convert measured,159.2275390625,397.96400451660156
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Center,"[72.02400207519531, 404.453369140625, 523.6968383789062, 416.6746520996094]",TimesNewRomanPSMT,11.04,Body,Body,5,quantities into reported results. Include calculations used to estimate uncertainties. Figures and graphs,297.8604202270508,410.5640106201172
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Center,"[72.02400207519531, 417.1733703613281, 506.2714538574219, 429.3946533203125]",TimesNewRomanPSMT,11.04,Body,Body,5,must be properly labeled. Use spreadsheets (such as Excel) to carry out repetitive calculations and,289.1477279663086,423.2840118408203
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Center,"[72.02400207519531, 429.7933654785156, 502.3540344238281, 442.0146484375]",TimesNewRomanPSMT,11.04,Body,Body,5,generate calibration curves (include equation of best fit line and correlation coefficients). In most,287.1890182495117,435.9040069580078
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Center,"[72.02400207519531, 442.51336669921875, 532.8005981445312, 454.7346496582031]",TimesNewRomanPSMT,11.04,Body,Body,5,experiments you will be expected to estimate the experimental uncertainty either as a standard deviation,302.4123001098633,448.62400817871094
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Left,"[72.02400207519531, 455.1133728027344, 219.64999389648438, 467.33465576171875]",TimesNewRomanPSMT,11.04,Body,Body,5,or with a 95% confidence limit.,145.83699798583984,461.22401428222656
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,13.2,0.0,Left,"[72.02400207519531, 480.433349609375, 143.00015258789062, 492.6546325683594]",TimesNewRomanPS-BoldMT,11.04,H2,Body,5,"DISCUSSION: State your result/s and give some context for the magnitude (high, medium or low). For",107.51207733154297,486.5439910888672
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Center,"[72.02400207519531, 493.0333557128906, 528.3955078125, 505.254638671875]",TimesNewRomanPSMT,11.04,Body,Body,5,"example, report the levels of Fluoride ion in commercial toothpaste, other foodstuffs or drinking water.",300.20975494384766,499.1439971923828
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Center,"[72.02400207519531, 505.7533264160156, 536.2119750976562, 517.974609375]",TimesNewRomanPSMT,11.04,Body,Body,5,"Be sure to convert to common concentration units, if necessary. Comment on the precision (RSD) and/or",304.1179885864258,511.8639678955078
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Center,"[72.02400207519531, 518.3533935546875, 431.6324157714844, 530.5746459960938]",TimesNewRomanPSMT,11.04,Body,Body,5,accuracy (% bias) of the method using your data and the reported values given in Standard Methods .,251.82820892333984,524.4640197753906
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Center,"[72.02400207519531, 530.953369140625, 535.323486328125, 543.1746215820312]",TimesNewRomanPSMT,11.04,Body,Body,5,Discuss possible interferents and other sources of error. Conclusion paragraph should clearly report final,303.67374420166016,537.0639953613281
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Left,"[72.02400207519531, 543.67333984375, 251.66693115234375, 555.8946533203125]",TimesNewRomanPSMT,11.04,Body,Body,5,results for all samples with 95% CL and n (# of replicates).,161.84546661376953,549.7839965820312
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,13.2,0.0,Left,"[72.02400207519531, 568.993408203125, 227.55551147460938, 581.2146606445312]",TimesNewRomanPS-BoldMT,11.04,H2,Body,5,LITERATURE COMPARISON: Briefly summarize one alternative method of analysis used to,149.78975677490234,575.1040344238281
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Center,"[72.02400207519531, 581.5933837890625, 445.19720458984375, 593.8146362304688]",TimesNewRomanPSMT,11.04,Body,Body,5,measure the same analyte. Explain how the analyte is quantified and summarize any,258.61060333251953,587.7040100097656
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Center,"[72.02400207519531, 594.193359375, 487.47027587890625, 606.4146728515625]",TimesNewRomanPSMT,11.04,Body,Body,5,advantages/disadvantages of the alternate method. You may use the primary literature such as Analytical,279.7471389770508,600.3040161132812
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,True,False,TimesNewRomanPS-ItalicMT,False,400,en,13.2,0.0,Left,"[72.02400207519531, 606.943359375, 117.3321762084961, 619.1646728515625]",TimesNewRomanPS-ItalicMT,11.04,Body,Body,5,Chemistry or secondary sources such as Standard Methods or an Analytical Chemistry textbook.,94.6780891418457,613.0540161132812
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,13.2,0.0,Left,"[72.02400207519531, 632.2633056640625, 149.6131134033203, 644.484619140625]",TimesNewRomanPS-BoldMT,11.04,H2,Body,5,REFERENCES: All references cited in the report should be listed as numbered endnotes in the style,110.81855773925781,638.3739624023438
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,13.2,0.0,Left,"[72.02400207519531, 644.8634033203125, 123.382080078125, 657.0846557617188]",TimesNewRomanPSMT,11.04,Body,Body,5,adopted by Analytical Chemistry .,97.70304107666016,650.9740295410156
CourierNewPSMT,False,WinAnsiEncoding,CourierNewPSMT,TrueType,False,False,CourierNewPSMT,False,400,en,12.0,0.0,Left,"[534.0999755859375, 734.2393188476562, 546.0759887695312, 744.4085083007812]",CourierNewPSMT,9.96,Body,Other,5,v,540.0879821777344,739.3239135742188
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,16.8,0.0,Center,"[164.05999755859375, 72.45037841796875, 451.5400085449219, 87.99266052246094]",TimesNewRomanPS-BoldMT,14.04,H1,H3,6,TYPICAL MARKING SCHEME (Full Report),307.8000030517578,80.22151947021484
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,14.4,0.0,Center,"[72.02400207519531, 102.00801086425781, 537.3479614257812, 115.2920150756836]",TimesNewRomanPSMT,12.0,Body,Body,6,The following represents a typical marking scheme. Actual marking schemes for a particular lab,304.6859817504883,108.6500129699707
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,14.4,0.0,Left,"[72.02400207519531, 115.80799865722656, 129.01998901367188, 129.0919952392578]",TimesNewRomanPSMT,12.0,Body,Body,6,may vary.,100.5219955444336,122.44999694824219
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,14.4,0.0,Left,"[445.2699890136719, 144.1280059814453, 477.5799865722656, 157.41200256347656]",TimesNewRomanPS-BoldMT,12.0,Body,Body,6,Mark,461.42498779296875,150.77000427246094
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,14.4,0.0,Left,"[508.05999755859375, 144.1280059814453, 537.3400268554688, 157.41200256347656]",TimesNewRomanPS-BoldMT,12.0,Body,Body,6,Max.,522.7000122070312,150.77000427246094
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,14.4,0.0,Left,"[506.5, 157.92799377441406, 538.780029296875, 171.2119903564453]",TimesNewRomanPS-BoldMT,12.0,Body,Body,6,Mark,522.6400146484375,164.5699920654297
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,14.4,0.0,Left,"[77.42400360107422, 171.9679718017578, 196.59600830078125, 185.25196838378906]",TimesNewRomanPS-BoldMT,12.0,Body,Body,6,"Technique/Preparation – preparedness, timeliness and ability to work",137.01000595092773,178.60997009277344
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,14.4,0.0,Left,"[518.1400146484375, 179.16798400878906, 527.1400146484375, 192.4519805908203]",TimesNewRomanPS-BoldMT,12.0,Body,Body,6,1,522.6400146484375,185.8099822998047
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,14.4,0.0,Left,"[77.42400360107422, 185.7680206298828, 278.69000244140625, 199.05201721191406]",TimesNewRomanPSMT,12.0,Body,Body,6,carefully in a clean an organized manner.,178.05700302124023,192.41001892089844
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,14.4,0.0,Left,"[77.42400360107422, 200.16798400878906, 179.95999145507812, 213.4519805908203]",TimesNewRomanPS-BoldMT,12.0,Body,Body,6,"Principle of Method – explain the type of analysis, include relevant",128.69199752807617,206.8099822998047
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,14.4,0.0,Center,"[77.42400360107422, 213.9679718017578, 415.39202880859375, 227.25196838378906]",TimesNewRomanPSMT,12.0,Body,Body,6,"chemical equations and/or theory of instrumental operation, including",246.40801620483398,220.60997009277344
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,14.4,0.0,Center,"[77.42400360107422, 227.7680206298828, 409.8480529785156, 241.05201721191406]",TimesNewRomanPSMT,12.0,Body,Body,6,calibration technique. Addresses the theory that relates the measured,243.63602828979492,234.41001892089844
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,14.4,0.0,Left,"[518.1400146484375, 228.0080108642578, 527.1400146484375, 241.29200744628906]",TimesNewRomanPS-BoldMT,12.0,Body,Body,6,3,522.6400146484375,234.65000915527344
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,14.4,0.0,Center,"[77.42400360107422, 241.56800842285156, 418.3539733886719, 254.8520050048828]",TimesNewRomanPSMT,12.0,Body,Body,6,signal to a meaningful quantitative result. Does not include procedural,247.88898849487305,248.2100067138672
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,14.4,0.0,Left,"[77.42400360107422, 255.3980255126953, 114.73999786376953, 268.6820373535156]",TimesNewRomanPSMT,12.0,Body,Body,6,details.,96.08200073242188,262.04003143310547
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,14.4,0.0,Left,"[77.42400360107422, 269.6780090332031, 102.02400970458984, 282.9620056152344]",TimesNewRomanPS-BoldMT,12.0,Body,Body,6,"Data – complete, clearly presented tables including all pertinent",89.72400665283203,276.32000732421875
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,14.4,0.0,Left,"[518.1400146484375, 276.7580261230469, 527.1400146484375, 290.0420227050781]",TimesNewRomanPS-BoldMT,12.0,Body,Body,6,3,522.6400146484375,283.4000244140625
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,14.4,0.0,Left,"[77.42400360107422, 283.47802734375, 301.489990234375, 296.76202392578125]",TimesNewRomanPSMT,12.0,Body,Body,6,information and uncertainty in measurements.,189.4569969177246,290.1200256347656
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,14.4,0.0,Left,"[77.42400360107422, 297.7580261230469, 141.468017578125, 311.0420227050781]",TimesNewRomanPS-BoldMT,12.0,Body,Body,6,"Calculations – correct, organized, clearly presented including error",109.44601058959961,304.4000244140625
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,14.4,0.0,Center,"[77.42400360107422, 311.5580139160156, 392.89398193359375, 324.8420104980469]",TimesNewRomanPSMT,12.0,Body,Body,6,analysis to give uncertainty in the final result. Include calibration,235.15899276733398,318.20001220703125
TimesNewRomanPS,False,WinAnsiEncoding,TimesNewRomanPS,TrueType,False,False,TimesNewRomanPS-BoldMT,False,700,en,14.4,0.0,Left,"[518.1400146484375, 311.7980041503906, 527.1400146484375, 325.0820007324219]",TimesNewRomanPS-BoldMT,12.0,Body,Body,6,3,522.6400146484375,318.44000244140625
TimesNewRomanPSMT,False,WinAnsiEncoding,TimesNewRomanPSMT,TrueType,False,False,TimesNewRomanPSMT,False,400,en,14.4,0.0,Left,"[77.42400360107422, 325.3580017089844, 148.33999633789062, 338.6419982910156]",TimesNewRomanPSMT,12.0,Body,Body,6,"curves, if any.",112.88199996948242,332.0
